Nom,Masse_Terre,Rayon_Terre,Temp_Etoile_K,Periode_Orbitale_Jours,Distance_AL,Habitable
Kepler-6 b,212.31044,14.616536,5647.0,3.2346996,1914.6629208399997,0
Kepler-32 c,158.9,2.0,3900.0,8.7522,1056.2464213199999,0
Kepler-29 c,4.5,2.34,5378.0,13.28613,2715.35306992,0
Kepler-20 c,11.1,2.894,5495.0,10.8540774,921.5961782799999,0
Kepler-52 b,135.0,2.1,4075.0,7.8773565,1048.72852552,0
K2-280 b,37.1,7.5,5500.0,19.89526,1277.0214177199998,0
K2-222 b,7.5,2.275,5942.0,15.3889274,330.46452075999997,0
K2-216 b,8.0,1.75,4503.0,2.1748,376.58297916,0
K2-295 b,106.47305,10.054473,4444.0,4.024867,759.2944295599999,0
K2-157 b,1.14,0.935,5334.0,0.3652575,973.1614418799999,1
EPIC 201595106 b,7.67,1.565,5679.0,0.87724,757.008076,0
K2-263 b,15.4,2.513,5368.0,50.819172,529.94153036,0
EPIC 229004835 b,10.4,2.332,5868.0,16.141132,397.81573476,0
G 9-40 b,4.0,1.9,3395.0,5.7459982,91.087543056,0
HD 80653 b,5.72,1.613,5959.0,0.719573,358.31498159999995,0
Kepler-21 b,7.5,1.639,6305.0,2.7858212,353.95101432,0
Kepler-8 b,187.5197,15.871944,6213.0,3.5224991,3332.8903172,0
HD 73344 b,10.48,2.884,6252.6,15.611,115.00260559999998,0
2MASS J12073346-3932539 b,1652.7077164,15.69257298,,,209.74440048,0
55 Cnc e,7.99,1.875,5172.0,0.7365474,41.04836338,0
CoRoT-10 b,874.0,10.87,5075.0,13.2406,1103.66624216,0
CoRoT-11 b,740.51,16.03,6440.0,2.99433,2136.44247772,0
CoRoT-12 b,291.438,16.14,5675.0,2.828042,3673.7233371999996,0
CoRoT-13 b,415.704,9.92,5945.0,4.03519,3747.3041308,0
CoRoT-14 b,2415.4,12.22,6035.0,1.51214,5690.117576,0
CoRoT-17 b,772.29,11.43,5740.0,3.7681,3835.9859471999994,0
CoRoT-18 b,1102.82,14.68,5440.0,1.9000693,2494.7313668399997,0
CoRoT-19 b,352.78,14.46,6090.0,3.89713,2578.79481428,0
CoRoT-1 b,327.35,16.7,5950.0,1.5089557,2569.81247804,0
CoRoT-23 b,889.9,11.77,5900.0,3.6313,3460.4173132,0
CoRoT-2 b,1102.82,16.432,5625.0,1.7429935,695.63530148,0
CoRoT-3 b,6883.91,11.32,6740.0,4.2568,2507.3927427599997,0
CoRoT-4 b,228.83,13.34,6190.0,9.20205,2369.23632272,0
CoRoT-5 b,148.42,15.558,6100.0,4.0378962,2878.23537632,0
CoRoT-6 b,940.74,13.068,6090.0,8.886593,2104.66509864,0
CoRoT-7 b,4.07660518,1.68135,5275.0,0.85359163,521.54301336,0
Kepler-24 c,9.99,2.514,6028.0,12.33,3773.0052235999997,0
CoRoT-8 b,69.92,6.39,5080.0,6.21229,1050.3429977199999,0
CoRoT-9 b,266.9772,11.948794,5625.0,95.272656,1346.9590488,0
CT Cha b,5403.0,24.66,,,622.0447231999999,0
GJ 1214 b,8.41,2.733,3101.0,1.580404531,47.758044612,0
GJ 436 b,22.1,4.17,,2.64388312,31.810679607599997,0
GQ Lup b,6356.0,33.6,,,493.04676364,0
HAT-P-12 b,67.059,10.749,4650.0,3.2130598,465.59095156,0
HAT-P-13 b,270.462,14.258,,2.91625,804.9856235999999,0
HAT-P-14 b,1093.3352,15.91678,6600.0,4.62767,726.22873428,0
HAT-P-15 b,616.5902,11.88154,5568.0,10.8635,627.9024849599999,0
HAT-P-17 b,184.3414,11.76945,5246.0,10.33852,301.31302363599997,0
HAT-P-18 b,62.61,11.153,4803.0,5.508023,526.415784,0
HAT-P-19 b,88.03846874,11.29865255,4962.0,4.00878322,659.08952168,0
HAT-P-1 b,166.86075,14.784671,5980.0,4.46529976,518.5195472400001,0
HAT-P-20 b,2302.899,9.718,4595.0,2.875317,231.692742344,0
HAT-P-21 b,1547.8321,12.44199,5588.0,4.12448,904.35883368,0
HAT-P-22 b,785.0401,12.89035,5302.0,3.21222,266.680474932,0
HAT-P-23 b,664.237,15.334,5905.0,1.212884,1189.8594882799998,0
HAT-P-24 b,238.3725,14.5717,6373.0,3.35524,1354.6693766399999,0
HAT-P-25 b,180.84527,12.722215,5519.0,3.65281514,979.72043904,0
HAT-P-26 b,22.2481,7.06167,5079.0,4.23452,462.6098857199999,0
HAT-P-27 b,197.05,11.43,5316.0,3.039577,649.61468988,0
HAT-P-28 b,198.953,13.585,5680.0,3.257215,1308.9259976399999,0
HAT-P-29 b,279.6904,13.11453,6087.0,5.72319,1022.74693856,0
HAT-P-30 b,263.7989,16.14096,6304.0,2.8106,697.9249166,0
HAT-P-31 b,721.4741,12.21781,6065.0,5.00542,1122.139718,0
HAT-P-32 b,216.1244,22.19382,6001.0,2.1500082,943.2594597999998,0
HAT-P-33 b,292.4036,20.73665,6446.0,3.47447,1291.9365315999999,0
HAT-P-34 b,1058.3739,13.417173,6442.0,5.452654,813.1884469999999,0
HAT-P-35 b,335.62848,14.930388,6096.0,3.646706,1653.4967653999997,0
HAT-P-36 b,587.413406,14.313893,5620.0,1.32734683,960.2652336399999,0
HAT-P-37 b,371.528,13.204,5500.0,2.797436,1273.9457666399999,0
HAT-P-3 b,206.5895,10.53646,5185.0,2.8997,438.85594424,0
HAT-P-4 b,213.255,14.28,5860.0,3.056536,1045.17016356,0
HAT-P-5 b,311.4734,13.56289,5960.0,2.78849,989.34856416,0
HAT-P-6 b,419.5356,16.58932,6570.0,3.85298,898.0966384799999,0
HAT-P-8 b,406.8224,15.6926,6200.0,3.07634,689.99280268,0
HAT-P-9 b,238.05467,15.614137,6350.0,3.92281072,1484.67189668,0
HD 118203 b,680.15279098,12.778238,5742.0,6.1349779,300.907937884,0
HD 136352 b,4.72,1.664,5664.0,11.57797,47.88622392,0
HD 136352 c,11.24,2.916,5664.0,27.59221,47.88622392,0
HD 136352 d,8.82,2.562,5664.0,107.245,47.88622392,0
HD 149026 b,120.7754,8.29466,6179.0,2.87589,247.435966308,0
HD 17156 b,1036.12060682,12.26262489,6046.0,21.2164294,254.68315262799996,0
HD 189733 b,359.1479,12.66617,5052.0,2.21857567,64.460819528,0
HD 209458 b,232.0159,15.58051,6091.0,3.52474859,157.538566496,0
HD 80606 b,1323.46926959,11.56766808,5565.0,111.436765,216.79948091600002,0
HD 97658 b,8.3,2.12,5212.0,9.4897116,70.325104408,0
HR 8799 b,2000.0,13.0,,170000.0,134.520106796,0
HR 8799 c,3000.0,13.0,,69000.0,134.520106796,0
HR 8799 d,3000.0,13.0,,37000.0,134.520106796,0
HR 8799 e,3178.3,13.11453,7400.0,,134.520106796,0
Lupus-TR-3 b,257.431,9.976,5000.0,3.91405,2522.5198580399997,0
OGLE2-TR-L9 b,1430.175,18.046,6933.0,2.4855335,5308.6129028,0
OGLE-TR-10 b,197.046,14.011,5950.0,3.101278,4386.7003532,0
OGLE-TR-113 b,400.449,12.251,4790.0,1.4324752,1847.5400160399997,0
OGLE-TR-132 b,375.02,13.45,6210.0,1.689868,6564.2808872,0
OGLE-TR-182 b,320.995,12.666,5924.0,3.9791,8159.60773,0
OGLE-TR-211 b,327.351,15.244,6325.0,3.67724,4942.1114056,0
OGLE-TR-56 b,441.77,15.278,6050.0,1.2119189,,0
Qatar-1 b,411.27202,12.811887,5013.0,1.4200242,605.3944594,0
Qatar-2 b,792.635,14.056,4645.0,1.33711647,591.5621834399999,0
SWEEPS-4 b,1207.7,9.079,,4.2,,0
SWEEPS-11 b,3082.82,12.666,,1.796,,0
TrES-1 b,266.9772,12.66617,5230.0,3.03007,520.7341464799999,0
TrES-3 b,607.03,14.975,5650.0,1.30618581,754.5195057199999,0
TrES-4 b,247.9074,18.04649,6200.0,3.55395,1682.8997288,0
TrES-5 b,568.9157,13.383546,5171.0,1.48224686,1175.18246828,0
WASP-10 b,1001.12,12.106,4675.0,3.0927616,459.87343687999993,0
WASP-11 b,251.0857,12.44199,4800.0,3.72247,406.8143788,0
WASP-13 b,114.4188,13.67498,5950.0,4.35301,742.12557772,0
WASP-14 b,2809.6172,15.46842,6475.0,2.24375,528.36293532,0
WASP-15 b,171.6282,15.80469,6300.0,3.7521,920.05672196,0
WASP-16 b,394.1092,13.67498,5700.0,3.1186,633.17968904,0
WASP-17 b,247.9074,20.96083,6550.0,3.73543,1323.89329648,0
WASP-18 b,3241.8497514,13.89913607,6432.0,0.94145223,402.74721347999997,0
WASP-19 b,366.77398168,15.86070769,5616.0,0.78883852,875.1580869999999,0
WASP-1 b,271.415,16.623,,2.5199454,1282.0279123199998,0
WASP-21 b,95.345,11.99,,4.322482,842.87190456,0
WASP-22 b,212.9461,13.78707,6000.0,3.53269,1036.0410571199998,0
WASP-24 b,394.1092,15.46842,6075.0,2.34121,1050.5941378399998,0
WASP-25 b,179.25522155,13.80946422,5697.0,3.7648337,689.54596896,0
WASP-26 b,270.1555,13.56289,6034.0,2.7566,824.3886440399999,0
WASP-28 b,282.54945382,13.66374747,,3.40883495,1136.63409064,0
WASP-29 b,73.1009,8.63093,4800.0,3.92273,285.69732666799996,0
WASP-2 b,295.89973,12.116929,5180.0,2.152175,499.80797751999995,0
WASP-31 b,151.916,17.363,6302.0,3.4059096,1251.88131324,0
WASP-32 b,835.8929,10.76064,6140.0,2.71866,900.17099064,0
WASP-33 b,665.21819,17.855937,7430.0,1.21987,397.72767264,0
WASP-34 b,177.9848,11.209,5700.0,4.31768,430.83902975999996,0
WASP-35 b,225.6593,14.5717,5990.0,3.16158,659.5461400799999,0
WASP-36 b,750.39663,14.874343,5959.0,1.53736596,1260.0906597599999,0
WASP-37 b,572.07,13.002,5800.0,3.577469,1281.11141396,0
WASP-38 b,1093.3352,13.78707,6180.0,6.87188,444.3549344,0
WASP-39 b,89.31023,14.336311,5485.0,4.0552941,697.9151319199999,0
WASP-3 b,772.3269,15.91678,6400.0,1.84683,753.94547116,0
WASP-41 b,270.1555,12.3299,5545.0,3.0524,532.84431876,0
WASP-43 b,565.714,10.424,4400.0,0.813475,282.929566852,0
WASP-44 b,276.5121,12.3299,5420.0,2.423804,1188.87775872,0
WASP-45 b,306.38812,10.603714,5150.0,3.126089,688.82842576,0
WASP-46 b,607.0553,13.159366,5600.0,1.43036763,1224.0960836,0
WASP-48 b,254.264,16.8135,5920.0,2.14363,1481.21790464,0
WASP-4 b,381.3940884,15.12091496,,1.338230994,871.50840136,0
WASP-50 b,466.828704,13.069694,5400.0,1.9551,602.89284288,0
WASP-5 b,502.15,12.184,5700.0,1.6284279,1008.26887372,0
WASP-6 b,148.42586607,12.5428494,5438.0,3.3610026,642.9154456399999,0
WASP-7 b,305.1168,14.90797,6400.0,4.9546416,529.3609726799999,0
WASP-8 b,807.2882,12.66617,5600.0,8.15872,293.411894536,0
XO-1 b,263.7989,12.77826,5750.0,3.94153,533.4379226799999,0
XO-2 N b,179.89178,11.130537,,2.61586178,503.17064587999994,0
XO-3 b,4217.58296089,14.79585452,6970.0,3.19152309,694.88514268,0
XO-4 b,451.3186,14.01125,6397.0,4.12508,889.2806417999999,0
XO-5 b,378.2,12.78,5430.0,4.1877558,900.87874916,0
CoRoT-16 b,170.032,13.11,5650.0,5.35227,2388.79589804,0
HN Peg b,6991.57,11.7768,,,59.094901016,0
Ross 458 c,1906.98,14.01125,,,37.538598664,0
WASP-23 b,280.95,10.783,5150.0,2.9444256,676.7410844,0
KOI-55 b,0.44,0.759,27730.0,0.240104,4015.0455911999998,0
KOI-55 c,0.655,0.867,27730.0,0.342887,4015.0455911999998,0
HATS-1 b,589.55,14.594,5870.0,3.446459,926.1884547599999,0
WASP-78 b,352.7913,21.63337,6100.0,2.17518,2460.05772248,0
WASP-79 b,270.15414595,17.14974047,6600.0,3.662392,804.5942363999999,0
KELT-1 b,8654.15,12.442,6516.0,1.217514,875.5005507999999,0
KELT-2 A b,540.311,15.13215,6327.0,4.11379,437.23821047999996,0
Kepler-36 b,3.83,1.498,5979.0,13.86825,1721.96017136,1
GJ 3470 b,13.9,4.57,3600.0,3.3366496,95.95966138399999,0
HAT-P-39 b,190.372,17.609,6430.0,3.54387,2273.32036624,0
HAT-P-40 b,152.5584,17.03768,6080.0,4.45724,1514.8935116399998,0
HAT-P-41 b,378.2177,22.97845,6390.0,2.69405,1135.6262686,0
WASP-42 b,167.49641,12.576498,5315.0,4.9816819,578.24523396,0
WASP-47 b,374.0,12.86,,4.159151,863.5958567999999,0
WASP-49 b,117.5971,12.44199,5600.0,2.78174,634.54628268,0
WASP-55 b,186.2474465,14.72860064,6096.0,4.465631,970.1901607199999,0
WASP-61 b,851.7844,15.80469,6250.0,3.8559,1593.7939096,0
WASP-62 b,165.2716,14.79588,6230.0,4.41195,572.83104436,0
WASP-63 b,117.5971,15.80469,5550.0,4.37808,948.08330704,0
WASP-66 b,746.9005,15.6926,6600.0,4.08605,1631.62148248,0
WASP-67 b,136.6669,12.89035,5200.0,4.61442,617.96451164,0
HAT-P-38 b,84.857,9.247,5330.0,4.640382,832.36968136,0
Kepler-47 b,2.07,3.05,,49.4643,3343.1642312,0
Kepler-47 c,3.17,4.65,,303.227,3343.1642312,0
WTS-1 b,1274.44,16.7,6250.0,3.352057,7651.652375600001,0
WASP-54 b,187.5197,17.71022,6100.0,3.69364,819.63981268,0
WASP-56 b,143.0235,10.53646,5600.0,4.6171,1047.23473104,0
WASP-57 b,204.68252,11.76945,5600.0,2.83891856,1299.00107056,0
WASP-52 b,146.2,14.24,5000.0,1.7497798,570.17939608,0
WASP-58 b,308.2951,16.02887,5800.0,5.01718,947.17007024,0
WASP-59 b,274.276,8.687,4650.0,7.919585,378.13222016,0
WASP-60 b,174.8065,9.86392,5900.0,4.305,1405.90196112,0
WASP-64 b,403.945,14.247,5400.0,1.5732918,1206.53584456,0
WASP-72 b,731.009,14.45961,6250.0,2.21673,1417.9762562399999,0
WASP-80 b,170.99254,11.197791,4143.0,3.06785234,162.38524465599997,0
WASP-71 b,441.7837,13.22662,6050.0,2.90367,1183.0167353999998,0
PH1 b,169.0,6.18,6407.0,138.317,3369.7133296,0
KELT-3 b,616.5902,17.48604,6304.0,2.70339,685.74951312,0
Kepler-78 b,1.68,1.201,5058.0,0.35500745,405.65978656,1
HD 203030 b,3496.112477,14.4595851,,,128.017208468,0
POTS-1 b,734.16,10.548,4400.0,3.1606296,2439.5131560399996,0
HATS-2 b,435.42491759,12.57647635,,1.35413379,1115.208903,0
HATS-3 b,340.382,15.48,6351.0,3.547851,1341.18934916,0
WASP-65 b,492.62,12.464,5600.0,2.3114243,892.6987566799999,0
WASP-75 b,340.06,14.235,6100.0,2.484193,958.9019015599998,0
HAT-P-42 b,331.801,14.348,5743.0,4.641878,1321.7080512799998,0
WISEP J121756.91+162640.2 A b,6992.0,10.468,575.0,,,0
CoRoT-27 b,3302.11,11.287,5900.0,3.57532,3295.0888367999996,0
WASP-103 b,473.547,17.127,6110.0,0.925542,1225.19522932,0
KELT-6 b,165.2716,14.5717,6102.0,7.8457,785.14229256,0
Kepler-413 b,67.0,4.347,4700.0,66.262,2764.2895161599995,0
HAT-P-49 b,699.226,17.82231,6820.0,2.69155,1142.69080756,0
WTS-2 b,355.9696,15.277867,5000.0,1.0187068,,0
WASP-68 b,343.2564,14.79588,5910.0,5.0843,738.41392244,0
WASP-73 b,908.9938,15.91678,6030.0,4.08722,1032.86429768,0
WASP-88 b,133.4886,16.36514,6430.0,4.954,1708.2616193599997,0
WASP-95 b,457.6752,13.78707,5830.0,2.18467,448.60800864,0
WASP-96 b,152.55,13.45,5540.0,3.4252602,1149.58248384,0
WASP-97 b,432.2488,12.77826,5640.0,2.07276,492.71734608,0
WASP-98 b,293.03926,12.823096,5473.0,2.96264036,918.91843752,0
WASP-99 b,772.3269,11.43318,6150.0,5.75251,517.4791095999999,0
WASP-100 b,400.4658,14.90797,6900.0,2.84938,1188.5483411599998,0
WASP-101 b,162.0933,16.02887,6380.0,3.58572,656.30414944,0
CoRoT-25 b,85.81,12.11,6040.0,4.86069,3599.0662288,0
CoRoT-26 b,165.26,14.12,5590.0,4.20474,3408.9172808,0
HAT-P-44 b,111.871,13.922,5295.0,4.301219,1134.533646,0
HAT-P-45 b,283.492,15.984,6330.0,3.128992,974.0322783999999,0
HAT-P-46 b,156.684,14.392,6120.0,4.463129,948.25290816,0
GU Psc b,3591.3,14.179,,,155.087504156,0
HATS-5 b,75.323,10.223,5304.0,4.763387,803.5961990399999,0
CoRoT-24 b,5.7,3.7,4950.0,5.1134,1929.3921257999998,0
CoRoT-24 c,28.0,5.0,4950.0,11.759,1929.3921257999998,0
HATS-4 b,420.471,11.433,5403.0,2.516729,1358.30601604,0
CoRoT-22 b,12.2,4.88,5939.0,9.75598,2045.5134464799999,0
Kepler-412 b,299.07803,15.031269,5750.0,1.7208604,3542.8369344,0
WASP-117 b,95.349,11.88154,6040.0,10.02165,515.20580228,0
WASP-104 b,404.263,12.745,5475.0,1.7554137,606.4283739199999,0
WASP-106 b,613.40882551,12.10569916,6002.0,9.28969,1148.65946236,0
WASP-94 A b,158.915,17.71022,6170.0,3.95019,688.87734916,0
WASP-69 b,82.58,11.21,4792.0,3.86813881,162.94916838,0
WASP-70 A b,187.512,13.047,5763.0,3.7130203,725.2241737999999,0
WASP-84 b,220.0,10.72,,8.52349648,328.07379727999995,0
Kepler-289 d,5.33,3.03,5990.0,66.0282,2297.56680328,0
HIP 116454 b,9.7,2.469,5048.0,9.1004157,203.68148659599998,0
WASP-82 b,371.8611,18.15858,6480.0,2.70579,899.0946758399999,0
K2-3 b,5.11,2.078,3844.0,10.0546535,143.745755412,0
K2-3 c,2.68,1.582,3844.0,24.646729,143.745755412,0
K2-3 d,2.2,1.458,3844.0,44.55603,143.745755412,0
CoRoT-28 b,153.82972,10.704595,5150.0,5.20851,2498.95182548,0
CoRoT-29 b,270.1555,10.0881,5260.0,2.85057,2630.4709709199997,0
HAT-P-54 b,241.5508,10.581296,4390.0,3.799847,468.52635556,0
HD 100546 b,2701.5414595,77.3421,10500.0,,357.71811612,0
HATS-6 b,101.38777,11.186582,3724.0,3.3252725,552.2408160800001,0
VHS J125601.92-125723.9 b,5085.254512,13.67495645,,5800000.0,,0
2MASS J02192210-3925225 b,4417.837,16.14096,3064.0,,,0
HATS-10 b,167.17858,10.861521,5880.0,3.312846,1744.5725668399998,0
KELT-7 b,441.7837,17.9344,6768.0,2.73477,445.79328236000003,0
HAT-P-55 b,189.42573057,14.84069045,5804.0,3.5852313,1667.9226452799999,0
HATS-8 b,43.86054,9.785457,5679.0,3.583893,2591.7562537199997,0
WASP-74 b,228.8376,15.24424,5990.0,2.13775,486.67693696,0
WASP-83 b,95.349,11.65736,5510.0,4.971252,884.21870068,0
WASP-89 b,1875.197,11.65736,5130.0,3.3564227,948.93783576,0
K2-19 b,30.8,6.59,5350.0,7.922806,945.28815012,0
K2-19 c,11.12,3.88,5350.0,11.8977,945.28815012,0
K2-10 b,25.2,3.773,5533.0,19.30553,888.3184816,0
K2-12 b,5.2,2.44,5672.0,8.28246,1064.51121436,0
K2-18 b,8.92,2.37,3457.0,32.939623,124.026037496,0
HAT-P-56 b,734.1873,16.92559,6566.0,2.79083,1045.78333684,0
HD 219134 b,4.74,1.602,4699.0,3.092926,21.3021289812,0
HD 219134 c,4.36,1.511,4699.0,6.76458,21.3021289812,0
HD 219134 d,16.17,1.61,4699.0,46.859,21.3021289812,0
HATS-13 b,172.58169,13.585308,5523.0,3.0440499,1375.9053938,0
HATS-14 b,340.39593,11.646151,5346.0,2.7667641,1673.2161571599997,0
KELT-8 b,209.7678,18.15858,5754.0,3.24406,644.39293232,0
WASP-47 d,15.5,3.65,,9.030501,863.5958567999999,0
WASP-47 e,9.0,1.83,,0.78961,863.5958567999999,0
Kepler-453 b,16.0,6.204,5527.0,240.503,1444.36879976,0
HAT-P-57 b,448.1403,19.50366,6330.0,2.4653,912.7801816,0
GJ 1132 b,1.83704819,1.19151465,3229.0,1.62892911,41.138056279999994,0
HAT-P-50 b,429.0705,14.437192,6280.0,3.1220109,1681.1971944799998,0
HAT-P-51 b,97.57332095,13.50682174,5453.0,4.21802091,1435.3766788399998,0
HAT-P-52 b,259.98494,11.309881,5131.0,2.7535953,1177.9287017999998,0
HAT-P-53 b,471.65972,14.773462,5956.0,1.9616241,2174.81473112,0
HD 219134 f,7.3,1.31,4699.0,22.717,21.3021289812,0
WASP-135 b,603.877,14.5717,5675.0,1.4013794,972.6428538399999,0
K2-25 b,24.5,3.44,3207.0,3.48456408,146.62832214,0
WASP-76 b,284.13859586,20.78145022,6329.0,1.80988198,634.23969604,0
WASP-90 b,200.2329,18.27067,6430.0,3.916243,1521.29921548,0
KELT-4 A b,286.68266,19.044091,6206.0,2.9895932,711.183158,0
KELT-14 b,408.09372,19.537287,5720.0,1.7100566,815.78464876,0
KELT-15 b,416.3573,19.50366,6003.0,3.32944,1058.97308548,0
K2-29 b,232.0159,13.33871,5358.0,3.2588321,582.1069209999999,0
HATS-17 b,425.25654,8.709393,5846.0,16.254611,1305.70357636,0
K2-30 b,184.02357,11.646151,5425.0,4.098503,1086.23646552,0
KELT-10 b,215.80657,15.681391,5948.0,4.1662739,614.49095024,0
TRAPPIST-1 b,1.374,1.116,2566.0,1.510826,,0
TRAPPIST-1 c,1.308,1.097,2566.0,2.421937,,0
TRAPPIST-1 d,0.388,0.788,2566.0,4.049219,,0
WASP-119 b,390.9309,15.6926,5650.0,2.49979,986.4522988799998,0
WASP-124 b,190.698,13.89916,6050.0,3.37265,1463.25649372,0
WASP-129 b,317.83,10.42437,5900.0,5.748145,983.2364007199999,0
WASP-133 b,368.6828,13.56289,5700.0,2.176423,1823.4860110399998,0
Kepler-1647 b,483.0,11.8739,6210.0,1107.5923,3954.4784219999997,0
HATS-25 b,194.82979,14.12334,5715.0,4.2986432,1536.71008648,0
HATS-26 b,206.5895,19.61575,6071.0,3.3023881,2810.9526550799997,0
HATS-27 b,168.4499,16.8135,6438.0,4.637038,2664.65538128,0
HATS-28 b,213.58176,13.383546,5498.0,3.1810781,1746.1837774800001,0
HATS-29 b,207.54299,14.022459,5670.0,4.6058749,1154.23672996,0
HATS-30 b,224.38798,13.170575,5943.0,3.1743516,1115.9101383999998,0
WASP-121 b,371.85923619,19.52604438,6628.0,1.27492504,880.2885208800001,0
HATS-15 b,689.6911,12.385945,5311.0,1.74748753,3716.7106979999994,0
HATS-16 b,1039.3041,14.5717,5738.0,2.686502,2469.1444286399997,0
K2-38 b,7.3,1.54,5731.0,4.01593,628.4699963999999,0
K2-38 c,8.3,2.29,5731.0,10.56103,628.4699963999999,0
HIP 41378 b,6.89,2.595,6320.0,15.57208,346.66795084,0
HIP 41378 c,4.4,2.727,6320.0,31.70603,346.66795084,0
HIP 41378 d,4.6,3.54,6320.0,278.3618,346.66795084,0
HIP 41378 e,12.0,4.92,6320.0,369.0,346.66795084,0
HIP 41378 f,12.0,9.2,6320.0,542.07975,346.66795084,0
WASP-113 b,150.96925,15.793481,5890.0,4.54216874538,1419.2874033599999,0
WASP-114 b,562.24127,15.008851,5940.0,1.5487743,1706.89502572,0
BD+20 594 b,22.2481,2.57807,5766.0,41.6855,585.32281916,0
HD 3167 b,4.97,1.67,5261.0,0.959641,154.238846244,0
HD 3167 c,11.13,3.0,5261.0,29.8454,154.238846244,0
KELT-17 b,416.3573,17.093725,7454.0,3.0801716,738.74334,0
WASP-92 b,255.85315,16.376349,6280.0,2.1746742,1878.2965268399998,0
WASP-93 b,467.2101,17.900773,6700.0,2.7325321,1207.7034830399998,0
WASP-118 b,163.36462,16.14096,6410.0,4.0460435,1228.49266648,0
HAT-P-65 b,176.07693748,18.05766791,5872.0,2.60544751,2408.72402964,0
HAT-P-66 b,248.86089,17.82231,6002.0,2.972086,3051.0458713599996,0
HATS-18 b,629.144485,14.896761,5600.0,0.83784,2036.4136940800001,0
WASP-130 b,390.9309,9.97601,5625.0,11.55098,561.82327936,0
WASP-131 b,86.76715511,13.74221034,5990.0,5.3220125,652.556617,0
WASP-132 b,136.0305582,10.09929161,4686.0,7.1335164,400.87833959999995,0
WASP-139 b,37.18611,8.9672,5310.0,5.924262,692.9901763199999,0
WASP-141 b,854.9627,13.56289,5900.0,3.310651,1684.7359870799999,0
WASP-142 b,266.9772,17.14977,6010.0,2.052868,2383.98183548,0
HATS-31 b,279.6904,18.38276,6050.0,3.37796,2524.36263944,0
HATS-32 b,292.4036,14.000041,5700.0,2.8126548,2430.2405409599996,0
HATS-33 b,378.85336,13.78707,5659.0,2.5495551,810.3671975999999,0
HATS-34 b,299.07803,16.02887,5380.0,2.1061607,1659.6187135199998,0
Kepler-418 b,349.6112477,13.45,5820.0,86.67856,3269.8117467999996,0
HATS-35 b,388.38826,16.409976,6300.0,1.8209993,1678.2520057999998,0
WASP-127 b,52.346601,14.694999,,4.17806203,520.24165092,0
WASP-138 b,387.7526,12.21781,6272.0,3.634433,1351.0490450399998,0
XO-6 b,1398.452,23.20263,6720.0,3.7650007,768.02888724,0
EPIC 220674823 b,7.54,1.606,5578.0,0.57130782,797.7449604,0
EPIC 220674823 c,7.9,2.712,5578.0,13.340603,797.7449604,0
WASP-53 b,677.61356,12.038466,4953.0,3.3098443,656.6759672799999,0
WASP-81 b,231.69807,16.017661,5870.0,2.7164762,1299.7479678,0
KELT-16 b,874.0325,15.860735,6236.0,0.9689951,1450.04391416,0
TRAPPIST-1 e,0.692,0.92,2566.0,6.101013,,0
TRAPPIST-1 f,1.039,1.045,2566.0,9.20754,,0
TRAPPIST-1 g,1.321,1.129,2566.0,12.352446,,0
TRAPPIST-1 h,0.326,0.755,2566.0,18.772866,,0
HD 106315 b,12.6,2.44,6327.0,9.55237,356.66137067999995,0
HD 106315 c,15.2,4.35,6327.0,21.05704,356.66137067999995,0
HATS-22 b,870.8542,10.682177,4803.0,4.7228124,748.58672808,0
HATS-23 b,467.2101,20.84874,5780.0,2.1605156,2084.14988624,0
HATS-24 b,718.2958,15.636555,6125.0,1.3484978,1611.8042439199999,0
HAT-P-67 b,143.02278315,23.9872187,6640.0,4.8101069,1212.27619016,0
Qatar-3 b,1369.8473,12.285064,6007.0,2.5079204,2399.20679756,0
Qatar-4 b,1938.763,12.722215,5215.0,1.8053564,1073.17065616,0
Qatar-5 b,1373.0256,12.408363,5747.0,2.8792319,1199.13862648,0
LHS 1140 b,5.6,1.73,3096.0,24.73723,48.878064316,0
KELT-18 b,375.0394,17.59813,6670.0,2.8717518,1048.1871065599998,0
KELT-12 b,301.9385,19.95202,6279.0,5.031623,1200.3519267999998,0
KELT-11 b,65.15482343,15.13212395,5375.0,4.73620865,323.41498497599997,0
KELT-9 b,915.3504,21.196219,10170.0,1.4811235,666.8422498,0
HIP 65426 b,2860.47,16.8135,8840.0,,355.10234499999996,0
WASP-167 b,2542.64,17.71022,7000.0,2.0219596,1381.44026112,0
WASP-91 b,425.8922,11.54527,4920.0,2.798581,489.04482952,0
WASP-105 b,572.094,10.76064,5070.0,7.87288,552.0907843199999,0
CoRoT-32 b,47.6745,6.38913,5970.0,6.71837,1880.88620548,0
K2-131 b,7.9,1.69,5120.0,0.3693038,497.41725403999993,0
K2-132 b,155.7367,14.5717,4840.0,9.1751,1988.95799608,0
WASP-151 b,100.43377661,13.30506009,,4.5334775,1477.8095744399998,0
WASP-153 b,123.9537,17.37395,5914.0,3.332609,1990.12563456,0
WASP-156 b,41.8,6.02802815,4987.0,3.8361623,398.12558296,0
GJ 9827 b,4.28,1.44,4236.0,1.208974,96.74113116,1
GJ 9827 c,1.86,1.13,4236.0,3.648103,96.74113116,1
GJ 9827 d,3.02,1.98,4236.0,6.20183,96.74113116,0
KELT-20 b,1074.90106,19.514869,8720.0,3.4741085,444.96158455999995,0
